,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется съедобная (и даже полезная) водоросль?,Морская капуста,Морской картофель,Морская морковь,Морской огурец
1,"Как звучит окончание народной поговорки времен Отечественной войны 1812 года: ""Приехал Кутузов ...""?",Бить французов,Отступать,Сменить Барклая,Остановить супостата
2,Как называется старинная мужская и женская верхняя одежда из домотканого сукна?,Свита,Тканина,Прялка,Суконница
3,В каких игровых видах спорта спортивный клуб ЦСКА является самым титулованным среди российских команд?,Хоккей и баскетбол,Гандбол и хоккей,Волейбол и хоккей,Хоккей и футбол
4,"Кто сыграл роль Макса в фильме Серджио Леоне ""Однажды в Америке""?",Джеймс Вудс,Роберт де Ниро,Джеймс Хейден,Уильям Форсайт
5,Какое из этих единоборств является Олимпийским видом спорта?,Дзюдо,Каратэ,Самбо,Айкидо
6,"""Я полон дум О них, ушедших и великих."" Кто автор этих строк?",С. Есенин,В. Жуковский,Н. Некрасов,А. Блок
7,"Как называется тригонометрическая теорема, связывающая радиус вписанной в треугольник окружности с длиной его сторон?",Теорема котангенсов,Теорема синусов,Теорема косинусов,Теорема тангенсов
8,Кто стал прототипом заглавной героини романа Жорж Санд «Консуэло»?,Полина Виардо,Сама Жорж Санд,Сара Бернар,Мария Тальони
9,"Какому русскому аристократу, покровителю Людвига ван Бетховена, была посвящена знаменитая симфония №5?",Графу Андрею Разумовскому,Князю Карлу фон Ливену,Генералиссимусу Александру Суворову,Князю Николаю Репнину-Волконскому
