,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"В какую игру играли герои Льюиса Кэрролла, используя ежиков и фламинго?",Крокет,Бильярд,Карты,Домино
1,Какую букву кириллицы напоминают по форме ворота в регби?,Н,П,Ф,У
2,"Что, если верить только названию, предназначено для путешествий?",саквояж,чемодан,рюкзак,баул
3,В какой из этих стран денежная единица называется лек?,Албания,Камбоджа,Турция,Венгрия
4,"Какое чудовище бросилось со скалы, когда Эдип разгадал его загадку?",Сфинкс,Химера,Сцилла,Харибда
5,"Как называется быстрая, неожиданная для слушателя, перемена ритма или такта?",имбролио,комма,фобурдон,изоритмия
6,Какой сборник стихов белорусского песняра Янки Купалы вышел первым?,"""Жалейка""","""Гусляр""","""Курган""","""Шляхам жыцця"""
7,Без какого предмета одежды явился «поздравить министра в именины» герой стихотворения А. К. Толстого «Сон Попова»?,Панталоны,Галстук,Фрак,Жилет
8,Каким из этих титулов не обладал великий русский полководец Александр Васильевич Суворов?,Князь Неаполитанского королевства,Князь Италийский,Гранд Сардинского королевства,Граф Священной Римской империи
9,"Королевой какой страны была провозглашена Маргарет Норвежская Дева, 3-летняя дочь норвежского конунга Эйрика II?",Шотландии,Дании,Швеции,Польши
