,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой язык является официальным в Египте, Марокко, Тунисе?",Арабский,Немецкий,Французский,Испанский
1,С какой Землей Германии перекликается прозвище таракана?,Пруссия,Бремен,Гамбург,Бавария
2,"Сколько свечей было в торте, который съел Карлсон на дне рождения Малыша?",8,9,6,7
3,"История какого театра началась со спектакля ""Добрый человек из Сезуана""?",театр на Таганке,"""Табакерка""","""Современник""",Ленком
4,Кто упомянут в песне «Тачанка»?,лётчики,артиллеристы,кавалеристы,моряки
5,Какой из этих художников происходил из знатного дворянского рода?,Тулуз-Лотрек,Моне,Ван Гог,Ренуар
6,"Кто придумал рецепт блюда ""Селедка под шубой""?",Прокопцев,Брюжель,Сумароков,Макридин
7,Какая из этих стран не входит в Организацию стран - экспортеров нефти (ОПЕК)?,Россия,Нигерия,Венесуэла,Кувейт
8,В какой стране располагается ареал расселения бурозубки Козлова из семейства землеройковых?,Китай,Узбекистан,Россия,Афганистан
9,"К какому семейству относится вид насекомых, открытый в 2017 году и названный в честь французского инженера Гюстава Эйфеля?",Моли-малютки,Моли беззубые,Крохотки-моли,Настоящие моли
