,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,К какому сословию принадлежал В. И. Ленин?,Дворяне,Духовенство,Городские обыватели,Крестьянство
1,Как называется настольная подставка для книг?,Пюпитр,Табльдот,Бюро,Секретер
2,"Девизом какой сборной в середине ХХ в. была фраза: «Вы забьете нам сколько сможете, а мы вам — сколько захотим»?",Бразилии,Германии,Франции,Аргентины
3,Куда впадает река Уссури?,В Амур,В Охотское море,В Японское море,В Байкал
4,"Какая наука занимается описанием и определением яиц в зависимости от размера, веса, формы?",Оология,Иппология,Кетология,Териология
5,Кто автор полотна «Капризница»?,Ватто,Куинджи,Тропинин,Кипренский
6,Флаг какого из этих государств содержит два цвета — красный и белый?,Турция,Тувалу,Туркмения,Танзания
7,Как звали палисандрового генерала из армии Урфина Джюса в сказке Александра Волкова?,Лан Пирот,Эот Линг,Кабр Гвин,Дин Гиор
8,Какое из этих веществ относится к группе трупных ядов?,Путресцин,Метилмеркаптан,Скатол,Скополамин
9,Под каким названием первоначально планировалось установить Статую Свободы?,Свет Азии,Светоч Америки,Звезда Европы,Светило мира
