,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как звали Колумба?,Христофор,Америго,Дуремар,Хуан
1,Как звали одну из возлюбленных Зевса?,Лето,Зима,Весна,Осень
2,"Как звали киногероя Аль Пачино в ""Крестном отце""?",Майкл,Чарли,Рикки,Санни
3,В какое время года православная церковь отмечает Преображение Господне?,лето,осень,весна,зима
4,Как называется дух засухи в китайской мифологии?,Ба,Джаоджинь,Тянь-минь,Хусунь
5,Какая гора является высшей точкой Польши?,Рысы,Кривань,Герлаховский Штит,Ломницкий Штит
6,Кто был президентом США во время 1-й мировой войны?,Вудро Вильсон,Теодор Рузвельт,Остин Чемберлен,Уильям Тафт
7,В каком году Фернан Магеллан отправился в кругосветное плавание?,1519,1542,1531,1507
8,В каком звании вышел в отставку отец Петра Гринева — героя повести А. Пушкина «Капитанская дочка»?,Премьер-майор,Генерал-аншеф,Унтер-офицер,Штабс-капитан
9,На территории какого современного государства некогда родился Митридат Великий?,Турция,Болгария,Грузия,Россия
