,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как в книге «Двенадцать стульев» О. Бендер охарактеризовал детей?,Цветы жизни,Лепестки судьбы,Ветви фортуны,Корни участи
1,"Что в СССР вручали человеку, успешно сдавшему нормы ГТО?",значок,медаль,винтовку,меч
2,Во что Онегин играл сам с собой в доме своего дяди?,бильярд,шахматы,домино,рулетка
3,В каком из этих театров сезон всегда начинается 7 декабря?,«Ла Скала»,«Комеди Франсез»,«Ковент-Гарден»,«Метрополитен-опера»
4,Какой минерал не входит в состав гранита?,кремень,кварц,слюда,полевой шпат
5,Как с латинского языка переводится название острова Капри?,«козий остров»,«свиной остров»,«коровий остров»,«овечий остров»
6,Ареал какого из этих кошачьих распространяется на два континента?,Каракал,Рыжая рысь,Сервал,Манул
7,Какое из этих государств первым добилось независимости от Турции в 19 веке?,Греция,Болгария,Черногория,Румыния
8,Кто из этих режиссеров получил наибольшее количество премий Оскара в номинации лучшая режиссура?,Джон Форд,Дэвид Лин,Фрэнк Капра,Уильям Уайлер
9,"Какой кинофильм, в котором сыграл ведущую роль будущий президент США Рональд Рейган, номинировался на премию Оскар?","""Кингз Роу""","""Любовь в прямом эфире""","""Дорога на Санта-Фе""","""Партнер из Теннеси"""
