,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какая сказка содержит мораль о том, что вместе работать легче?",«Репка»,«Колобок»,«Золушка»,«Три поросёнка»
1,Что из этого не является тригонометрической функцией,коллапс,косеканс,косинус,котангенс
2,"Что предлагал вешать на ""сухую штукатурку"" герой Вицина в известной комедии Л.Гайдая?",Коврик,Полку,Одежду,Полотенце
3,"О каком городе Мандельштам писал: «Я вернулся в мой город, знакомый до слёз»?",Ленинград,Москва,Варшава,Воронеж
4,"Какой город, согласно легенде, был основан Гераклом?",Севилья,Сарагоса,Валенсия,Барселона
5,Как звали жену Л. Н. Толстого?,Софья Андреевна,Мария Алексеевна,Софья Сергеевна,Наталья Николаевна
6,"Какому поэту принадлежат строки: ""Почаще ходите в цирк, Покруче глядите вверх!""?",Р. Рождественский,А. Дементьев,Ю. Левитанский,Д. Самойлов
7,Какая порода верховых лошадей отличается от других меньшим количеством ребер и поясничных позвонков?,Арабская,Кабардинская,Ахалтекинская,Терская
8,"Что процитировал Роберт Оппенгеймер, когда сказал ""Я — Смерть, Разрушитель Миров""?",Бхагават-Гиту,Коран,Библию,Талмуд
9,Кем был в начале своей карьеры завоеватель галактики Магнифико из цикла А. Азимова «Основание»?,Шутом,Соглядатаем,Пажом,Палачом
