,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Чем гремит оркестр в песне из фильма «Ирония судьбы, или с лёгким паром»?",Басами,Альтами,Тенорами,Инструментами
1,Столицу какого государства Европы можно найти в теле человека?,Австрия,Швейцария,Румыния,Словения
2,Что дополняло наряд героини Л.Гурченко во время исполнения песни «Хорошее настроение» в фильме «Карнавальная ночь»?,Муфта,Шаль,Веер,Боа
3,Через сколько лет после полёта в космос Юрия Гагарина человек впервые ступил на Луну?,Через 8,Через 7,Через 5,Через 10
4,"Чем лечат, когда применяют ампелотерапию?",виноградом,солями,музыкой,запахами
5,Где находится пустыня Калахари?,в Африке,в Северной Америке,в Южной Америке,в Австралии
6,Какое озеро Белоруссии самое глубокое?,Долгое,Сенно,Ричи,Соро
7,"В каком из этих произведений Лермонтова встречаются перефразированные строки из ""Евгения Онегина"" Пушкина?","""Наполеон""","""Звезда""","""Вечер после дождя""","""Гроза"""
8,"Какие части Антарктики были названы именами Фильхнера, Ларсена и Шеклтона?",Ледники,Научные станции,Горы,Острова
9,В какую эпоху горообразования сформировались Скандинавские горы и Шотландское нагорье?,Каледонская,Байкальская,Киммерийская,Герцинская
