,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется расположенный в Египте канал, соединяющий Средиземное и Красное моря?",Суэцкий,Стокгольмский,Панамский,Канал Эри
1,Чем питается божья коровка?,Мелкими насекомыми,Листьями растений,Нектаром,Корнями растений
2,Что изображено на флаге Лихтенштейна?,Корона,Скипетр,Город,Цветок
3,На какой из этих островов претендует Япония?,Кунашир,Ушишир,Симушир,Парамушир
4,Какое из этих озер Белоруссии самое большое по площади?,Нарочь,Свирь,Червоное,Освейское
5,Какая группа бактерий образует хорошо различимые под микроскопом цепочки?,Стрептококки,Стафилококки,Диплококки,Менингококки
6,Где в человеческом организме находится желтое тело?,Яичник,Почка,Волосяная луковица,Глаз
7,Кто первым в мире спроектировал и запатентовал самолет?,Можайский,Сикорский,Лилиенталь,Жуковский
8,Какой из этих языков содержит в себе всего 12 букв?,Ротокас,Онге,Кора,Кеде
9,"В каком растении содержится белок тауматин, который превосходит по сладости сахар в 100000 раз?",Кетемф,Стивия,Липпия,Финик
