,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Количество чего достоверно указывает на возраст дерева?,Годовыx колец,Корней,Ветвей,Зарубок
1,Что поручено охранять сотне стражников швейцарской гвардии?,папу и Ватикан,штаб-квартиру ООН,Букингемский дворец,Белый дом в Вашингтоне
2,Какой орган человека не функционирует до его рождения?,лёгкие,сердце,печень,желудок
3,Как правильно называется народность Камчатки?,камчадалы,камчатнинцы,камчатники,камчатинцы
4,Какая из этих красок синего цвета?,Смальта,Краплак,Гуммит,Кармин
5,Какой минеральный пигмент не жёлтого цвета?,вивианит,ярозит,аурипигмент,охра
6,"Кто был ударником ""Beatles"" до прихода Ринго Старра?",Пит Бест,Бадди Рич,Джек Пейс,Джимми Николс
7,Какой из индексов цен и дохода - среднее геометрическое между индексом Ласпейреса и индексом Пааше?,индекс Фишера,индекс Кейса-Шиллера,индекс Аткинсона,индекс Тейла
8,"Какой из этих цветов каноническая геральдика считает дополнительным, используя его лишь в редких случаях?",Оранжевый,Пурпурный,Зелёный,Чёрный
9,В какую историческую эпоху древнего Египта правил великий фараон Рамзес III?,Новое царство,Древнее царство,Раннее царство,Среднее царство
