,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто из этих участников судебного процесса не обязан иметь юридическое образование?,Присяжный,Защитник,Председатель,Прокурор
1,Какая болезнь передается комарами?,Малярия,Ветрянка,Корь,Свинка
2,Что умеют делать мадагаскарские тараканы?,шипеть,ругаться,кашлять,пищать
3,"Как называется курс парусного судна, когда ветер дует перпендикулярно в борт?",Галфвинд,Бакштаг,Оверкиль,Оверштаг
4,Какая битва произошла в 1066 году?,При Гастингсе,При Пуатье,При Ватерлоо,При Азенкуре
5,Какой из этих городов является столицей Анголы?,Луанда,Габороне,Лусака,Конакри
6,Сборная какой страны стала в 1991 году первым чемпионом мира по женскому футболу?,США,Польши,России,Бразилии
7,"Откуда, согласно их сказаниям, пришли шумеры?",С острова Дильмун,Из Эдема,Жили в Месопотамии изначально,Из Шамбалы
8,По какому венозному стволу кровь оттекает от кишечника?,Воротная вена,Пупочная  вена,Нижняя полая вена,Чревный ствол
9,В чьих произведениях не упоминается Монтигомо Ястребиный коготь?,Гумилева,Чехова,Маяковского,Каверина
