,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую фамилию носила близкая подруга Гарри Поттера из знаменитой поттерианы британской писательницы Джоан Роулинг?,Грейнджер,Тэйлор,Кебриндж,Уоренс
1,"Чьим голосом говорит Волк в большинстве серий «Ну, погоди!»?",А. Папанова,М. Магомаева,А. Абдулова,А. Панкратова-Черного
2,"Девизом какой профессии считается высказывание «Светя другим, сгораю сам»?",Медики,Электрики,Юристы,Учителя
3,"Как называется стихотворение Пушкина, начинающееся словами: «О чём шумите вы, народные витии?»?",«Клеветникам России»,«Наполеон»,«Послание к цензору»,«Поэт и толпа»
4,"Какая из этих европейских столиц образовалась слиянием 2-х (точнее, 3-х) городов?",Будапешт,Бухарест,Варшава,Братислава
5,К какому типу животных относятся цефалоподы?,Моллюски,Полухордовые,Губки,Иглокожие
6,"В какой стране в 19 веке родился, жил и работал художник-прерафаэлит Данте Габриэль Россетти?",Великобритания,Италия,Франция,Германия
7,"В какой области России расположен посёлок Лев Толстой с одноимённой станцией, на которой в 1910 году умер великий писатель?",Липецкая,Курская,Тульская,Рязанская
8,Что из перечисленного было установлено в результате Латеранских соглашений?,Границы Ватикана,Перемирие в Манчжурии,Разделение Антарктики,Реформа фондовой биржи
9,Сколько вариантов самой знаменитой своей картины «Остров мёртвых» написал швейцарский художник Арнольд Бёклин?,6,2,4,8
