,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Где работали суфлёры?,в театре,в бане,в кондитерской,в аптеке
1,В какой город ходит из Москвы фирменный поезд «Соловей»?,В Курск,В Смоленск,В Нижний Новгород,В Вологду
2,На какой из этих лодок издревле плавали ирландцы?,куррах,каноэ,гондола,умиак
3,Каким напитком Мальвина угощала Буратино?,Какао,Чай,Кофе,Молоко
4,Какая стрелка портативных часов появилась раньше других?,часовая,минутная,секундная,миллисекундная
5,Что делает будущий жених на картине Федотова «Сватовство майора»?,подкручивает ус ,снимает фуражку,приглаживает волосы,поправляет медали
6,"В какой части света находится наибольшее количество стран?
",Африка,Европа,Америка,Азия
7,"Где состоялись зимние Олимпийские игры, сценарий открытия которых написал Уолт Дисней?",Скво-Вэлли,Саппоро,Альбервиль,Лиллехаммер
8,Какой линейный корабль строился по проекту русского царя Петра I?,«Гото Предестинация»,«Воронеж»,«Святой Георгий»,«Черепаха»
9,Где состоялся первый чемпионат мира по фигурному катанию?,Санкт-Петербург,Берлин,Гамбург,Вена
