,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,У кого из пушкинских сказочных героев был золотой петушок?,У Дадона,У Салтана,У Гвидона,У Черномора
1,"В каком городе расположен металлургический комбинат ""Азовсталь""?",Мариуполь,Запорожье,Азов,Таганрог
2,Какой сборной в 1950 году ФИФА не позволила играть на чемпионате мира босиком?,Индия,Гамбия,Буркина-Фасо,Ямайка
3,Какие по счету Олимпийские игры проводились в 2000 году в Сиднее?,27,25,24,26
4,Какое растение выросло однажды из копья богини Афины?,Олива,Платан,Лавр,Кипарис
5,Кто в фильме «Назад в будущее» слушал по телефону рок-н-ролл Марти МакФлая?,Чак Берри,Элвис Пресли,Бадди Холли,Билл Хейли
6,"Какую фамилию носил министр колоний Великобритании, предложивший высылать преступников за пределы Британских островов?",Сидней,Лондон,Уотсон,Веллингтон
7,Что в переводе с португальского обозначает Рио-де-Жанейро?,Январская река,Рождественская гора,Радостный берег,Бухта воскресения
8,В какой дисциплине рекорд древних Олимпийских игр почти в два раза превосходит современные достижения?,Прыжки в длину,Прыжки в высоту,Бег на 1000 метров,Бег на сто метров
9,"Какая спортсменка была первой женщиной, которая произнесла Олимпийскую клятву спортсменов на церемонии открытия Олимпийских игр?","Джулиана Кеналь-Минуццо (Кортина-д’Ампеццо, 1956)","Дороти Одам (Лондон, 1948)","Мария Браун (Амстердам, 1928)","Кете Гразеггер (Гармиш-Партенкирхен, 1936)"
