,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется пазуха с венозной кровью?,Синус,Тангенс,Косинус,Котангенс
1,Сколько императоров России носило имя Александр?,3,2,1,4
2,На каком инструменте играет на концертах Боб Дилан?,гитара,скрипка,труба,саксофон
3,"Как переводится с латинского название студенческой песни ""Гаудеамус""?",Будем радоваться,Будем жить,Будем петь,Будем учиться
4,Какой знак препинания появился первым в русском языке?,точка,тире,запятая,вопросительный знак
5,Какова разница между шириной железнодорожной колеи в Западной Европе и в России?,85 мм,30 мм.,45 мм.,100 мм.
6,Какая страна является родиной сиамских кошек?,Таиланд,Ирак,Индия,Иордания
7,"Какое почетно-торжественное название получила Москва в начале 18-го века, после переноса столицы России в Санкт-Петербург?",Первопрестольная,Столица православия,Златоглавая,Третий Рим
8,Какой советский пассажирский самолёт совершил первый рейс 3 января 1963 года?,Ил-62,Ту-154,Ту-134,Ту-104
9,Какой белок отсутствует в сыворотке крови человека?,Фибриноген,Гаптоглобин,Трансферрин,Альбумин
