,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На запах какого лекарства коты реагируют особенно бурно?,Валерьянка,Аспирин,Касторка,Рыбий жир
1,Какая из этих таксономических групп не относится к царству растений?,Лишайники,Папоротники,Мхи,Хвощи
2,На какой из этих лодок издревле плавали ирландцы?,куррах,каноэ,гондола,умиак
3,"На ""брегах"" какой реки родился Е.Онегин?",Нева,Волга,Москва,Ока
4,Именем какого из этих мифических героев названо созвездие?,Персей,Ахиллес,Парис,Тесей
5,Какая страна Латинской Америки долгое время называлась империей?,Бразилия,Аргентина,Парагвай,Венесуэла
6,"Кто исполнял партию Христа в рок-опере Вебера ""Иисус Христос - суперзвезда""?",Ян Гиллан,Пол Ньютон,Джим Моррисон,Роберт Плант
7,Какое название носит самая западная точка Африки?,Мыс Альмади,Мыс Бланко,Мыс Рас-Хафун,Мыс Игольный
8,Флаг какого государства практически идентичен флагу федеральной земли Нижняя Австрия?,Украина,Польша,Венгрия,Латвия
9,Какое название не получил от немецких солдат советский штурмовик Ил-2?,"""Валькирия""","""Мясник""","""Чёрная смерть""","""Бетонный самолёт"""
