,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что стало с кошкой в фильме Леонида Гайдая после того, как Шурик вытер ее полотенцем?","Исчезла, а на полотенце появился рисунок из кошек",Прыгнула на люстру,Нырнула в аквариум,Попала в прошлое
1,"Новорусская загадка: ""Зимой и летом одним цветом?"".",Доллар,Теща,Водка,Тачка
2,Кто из этих теннисистов был первым российским олимпийским чемпионом?,Кафельников,Южный,Давыденко,Сафин
3,"В каком музее находится ""Сикстинская мадонна"" Рафаэля?",Дрезденская галерея,Лувр,Галерея Уффици,Музей Ватикана
4,Столицей какой из этих стран является Кингстон?,Ямайка,Гана,Белиз,Бенин
5,"Какой художник получил фамилию от прозвища, данного дьячком, обучавшим мальчика грамоте?",Перов,Суриков,Шишкин,Поленов
6,"Какой футболист за пределами своей страны получил прозвище ""Черный паук""?",Лев Яшин,Пеле,Роналдиньо,Изабелино Градин
7,Боковыми ветвями какой древней династии были Йорки и Ланкастеры?,Плантагенетов,Тюдоров,Меровингов,Капетингов
8,"Кто написал роман «Обещание», имеющий подзаголовок «Реквием по детективному роману»?",Фридрих Дюрренматт,Стивен Кинг,Джеймс Хедли Чейз,Анджей Выджинский
9,"Выходцем из какой страны, по одной из версий, был Йонас Бронк — основатель фермы у реки Гарлем, давшей начало нью-йоркскому району Бронкс?",Швеция,Нидерланды,Россия,Бельгия
