,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто такая Нюша из сериала «Смешарики»?,хрюшка,птичка,собачка,рыбка
1,Какой известный всем марш написал Мендельсон?,свадебный,гусарский,футбольный,походный
2,Какого цвета краска киноварь?,красная,синяя,серая,зеленая
3,Какой комик сыграл в кино Гринча — похитителя рождества?,Джим Кэрри,Билл Мюррей,Адам Сэндлер,Эдди Мёрфи
4,"У какой спортсменки во время соревнований ладони, как правило, чёрные?",Елена Исинбаева,Мария Шарапова,Ольга Зайцева,Екатерина Гамова
5,Какого термина нет у астрономов?,звёздный град,звёздный дождь,звёздный ветер,звёздный год
6,При какой температуре существует тройная точка воды?,"0,01 °С","-0,1 °С","0,1 °С","-0,01 °С"
7,Какой из этих футбольных клубов бразильский?,«Гремио»,«Ривер Плэйт»,«Олимпия»,«Пеньяроль»
8,В 1918 году Кремлёвские куранты в полдень исполняли «Интернационал». А какую мелодию они исполняли в полночь?,«Вы жертвою пали...»,"«Мы-кузнецы, и дух наш молод...»","«Наш паровоз, вперёд лети...»",«Отречёмся от старого мира...»
9,Кто был первым исполнителем роли Остапа Бендера на советском телевидении?,Игорь Горбачёв,Андрей Миронов,Сергей Юрский,Арчил Гомиашвили
