,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как правильно пишется название горной системы в Европе?,Пиренеи,Перенеи,Перинеи,Пиринеи
1,"Из чего делают в страшный праздник Хэллоуин ""светильник Джека""?",тыква,бумага,шоколад,лопух
2,"Из скольких частей состоит книга ""Путешествия Гулливера""?",4,2,3,5
3,Как по-другому называется электрическая дуга?,Вольтова,Кулонова,Амперова,Гальванова
4,Каким знаком музыканты обозначают повышение звука на полтона?,Диез,Бемоль,Бекар,Лига
5,Какой из этих островов больше по площади?,Новая Гвинея,Великобритания,Суматра,Мадагаскар
6,Кто из перечисленных мифологических богов не был вооружён луком и стрелами?,Дионис,Диана,Купидон,Аполлон
7,Партию какого героя в опере М. И. Глинки «Руслан и Людмила» по традиции исполняет женщина?,Ратмир,Фарлаф,Черномор,Финн
8,"Кто был первым руководителем СССР, которого стали сопровождать офицеры с ""ядерным чемоданчиком""?",К. У. Черненко,Ю. В. Андропов,Н. С. Хрущёв,Л. И. Брежнев
9,В каком из этих государств существует своя армия?,Люксембург,Исландия,Федеративные Штаты Микронезии,Гренада
