,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как расшифровывается (в именительном падеже) третье О в аббревиатуре ООО, предваряющей название многих российских фирм?",Ответственность,Общество,Открытое,Округ
1,Сколько раз был женат Петр I?,2,1,4,3
2,Какое из этих слов обозначает пресноводную рыбу семейства осетровых?,Калуга,Тура,Игарка,Вологда
3,Ребенок какого ученого - нобелевского лауреата тоже заслуженно стал нобелевским лауреатом?,Пьер Кюри,Нильс Бор,Антуан Беккерель,Макс Планк
4,Памятник какому изделию пищевой промышленности был установлен в Москве в 2005 году?,Плавленый сырок «Дружба»,Пиво «Жигулевское»,Шоколад «Аленка»,Мороженое «Эскимо»
5,Солист какой рок-группы был выходцем из Занзибара?,Queen,Led Zeppelin,The Doors,Black Sabbath
6,Какая из этих величин равна одной четверти пяди?,Вершок,Аршин,Перст,Дюйм
7,"Кто был самым юным сыном полка, награждённым боевой наградой — медалью «За боевые заслуги» в возрасте 6 лет?",Серёжа Алёшков,Толя Рябков,Стас Меркулов,Ваня Суржиков
8,Какому министерству соответствовал бы в наши дни Разрядный приказ Ивана Грозного?,Минобороны,Верховный суд,МВД,МИД
9,"Как называется традиционный новогодний обряд деревни Семежево в Белоруссии, который включен в список нематериального культурного наследия ЮНЕСКО?",Цари Коледы,Щедрый вечер,Жирная кутья,Васильева коляда
