,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что воспаляется при ангине?,Миндалины,Глаза,Печень,Аппендикс
1,Какую из этих телепрограмм вёл Андрей Макаревич?,«Смак»,«Впрок»,«Без рецепта»,«Пальчики оближешь»
2,Какое «денежное» название имеет бабочка семейства голубянок?,Червонец,Пятак,Полтинник,Гривенник
3,Сколько мачт у брига?,2,1,3,4
4,Кольцо какого цвета на Олимпийском флаге символизирует Европу?,Голубое,Желтое,Красное,Зеленое
5,Каким было отчество покровительницы Чайковского Надежды Фон Мекк?,Филаретовна,Филимоновна,Филипповна,Феоктистовна
6,Какой штат Бразилии наибольший по площади?,Амазонас,Байя,Пара,Мату-Гроссу
7,Какой калибр у пулемёта Дегтярёва?,7.62,5.56,5.45,12.7
8,Как раньше называлась игра в шахматы?,Чатуранга,Чачуранга,Пануранга,Матуранга
9,Сколько раз отец Александра Македонского Филипп II становился олимпийским чемпионом?,3,4,1,2
