,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих объектов нельзя представить в виде трёхмерной модели — глобуса?,Америку,Небесную сферу,Луну,Солнце
1,"Из  какого языка происходят слова ажио, аккорд, виртуоз, примадонна?",Итальянский,Английский,Немецкий,Французский
2,Что на сленге современной молодёжи означает слово «лайфхак»?,маленькая хитрость,набор отмычек,норма этикета,закон выживания
3,В каком городе находится самая высокая телебашня Канады?,Торонто,Монреаль,Оттава,Ванкувер
4,В каком штате находится исток реки Мисисипи?,Миннесота,Мичиган,Северная Дакота,Висконсин
5,"Кто сказал: «Я не согласен/не согласна ни с одним словом, которое вы говорите, но готов/готова умереть за ваше право это говорить»?",Эвелин Холл,Вольтер,Уинстон Черчилль,Мать Тереза
6,Какой из этих витаминов по-другому называется РЕТИНОЛ?,А,В2,Е,В12
7,Чем был вооружен древнеримский ликтор?,Фасциями,Кадуцеем,Гладиусом,Пилумом
8,"Где работает главный герой пьесы П. Когоута ""Нули""?",В туалете,В магазине,В ночлежке,В аптеке
9,"Прообразом какого современного танца был египетский ""танец осы"", перекочевавший в Париж под названием ""танец блохи""?",Стриптиз,Брейк-данс,Танец живота,Фламенко
