,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Каким из перечисленных инструментов виртуозно владел юный Моцарт?,Клавесин,Кастаньеты,Бас-гитара,Саксофон
1,"Как называется дорога, проложенная прямо по снегу для езды зимой?",Зимник,Мерзлотник,Снежник,Морозник
2,Каких зверей в качестве судей искусства запечатлел на своей картине немецкий художник Габриэль фон Макс?,Обезьян,Козлов,Медведей,Свиней
3,Какая птица дала название русскому женскому головному убору кокошнику?,курица,утка,индюк,гусь
4,Сколько атомов кислорода находится в одной молекуле хлорноватой кислоты?,3,4,2,1
5,"Сколько лет в 2020 году исполнилось программе ""Поле чудес""?",30,40,20,35
6,На одной стороне монеты Гибралтара в 5 пенсов 1998–2003 гг. изображена королева Великобритании Елизавета II. Кто изображен на другой стороне?,Обезьяна магот,Морская свинья,Пиренейский козерог,Принц-консорт Филипп Маунтбеттен
7,"Какая страна официально не признавала необходимости использования громоотвода до того, как гостиница её посольства в США не пострадала от удара молнии в 1782 году?",Франция,Испания,Пруссия,Португалия
8,Где в настоящее время находится историческая область Ширван?,Азербайджан,Саудовская Аравия,Пакистан,Киргизия
9,Какое из указанных животных является редким представителем семейства кенгуровых?,Квокка,Маргай,Сифака,Фосса
