,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как по-другому в футболе называется вратарь?,Голкипер,Майдфлейдер,Дефендер,Страйкер
1,Кого из этих футбольных игроков называют форвардом?,Нападающий,Полузащитник,Вратарь,Защитник
2,"Как звали главную героиню драмы М. Ю. Лермонтова ""Маскарад""?",Нина,Лиза,Анна,Вера
3,Раннее творчество какого художника делится на «голубой» и «розовый»?,Пикассо,Рубенс,Рерих,Гоген
4,В каком виде спорта Елена Петушкова завоевала Олимпийскую золотую медаль?,Выездка,Стрельба,Бег на 400 м,Фехтование
5,Какой российский город до 1958 года жил сразу в двух часовых поясах?,Новосибирск,Красноярск,Хабаровск,Комсомольск-на-Амуре
6,Какой немецкий город с 1953 по 1990 годы носил имя Карл-Маркс-Штадт?,Хемниц,Галле,Виттенберг,Мейсен
7,Какая вена входит в правое предсердие?,Верхняя полая,Средняя полая,Яремная,Легочная
8,На территории какой страны находился древний город Никомедия?,Турции,Македонии,Греции,Болгарии
9,У каких организмов впервые появилась мезодерма?,плоских червей,моллюсков,хордовых,кишечнополостных
