,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое устройство служит для настройки музыкальных инструментов?,камертон,медиатор,метроном,сурдина
1,Какое прозвище было у самолёта-биплана?,«этажерка»,«шифоньер»,«тумбочка»,«сервант»
2,"Название какого головного убора само говорит, что его задача — создавать тень?",сомбреро,канотье,панама,стетсон
3,Какие водные артерии Петербурга соединяет Зимняя канавка?,Неву с Мойкой,Мойку с каналом Грибоедова,Обводной канал с Фонтанкой,Фонтанку с каналом Грибоедова
4,"Как часто называют треугольник со сторонами 3, 4 и 5 метров?",Египетский,Вавилонский,Греческий,Римский
5,"В каком озере можно искупаться как в пресной, так и в солёной воде?",Балхаш,Баскунчак,Байкал,Ильмень
6,"Какую форму, при взгляде сверху, имел шумерский зиккурат?",Квадратную,Круглую,Шестиугольную,Овальную
7,"Кем по национальности был Джон Хьюз, основатель Донецка?",Валлиец,Ирландец,Англичанин,Шотландец
8,Назовите бога грома в скандинавской мифологии,Тор,Фрей,Один,Бальд
9,Именем какого святого в Венгрии называют Новый год?,Сильвестр,Астрик,Ласло,Эмерик
