,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое название носит высшая точка Антарктиды?,Пик Винсон,Джомолунгма,Эльбрус,Килиманджаро
1,Сколькими картами играют в преферанс?,32,52,28,36
2,Какой московский театр до 1938 года назывался Театр рабочей молодёжи?,Ленком,Эрмитаж,Современник,Моссовета
3,Температура в 86 градусов по Фаренгейту соответствует по Цельсию температуре в:,30 градусов,40 градусов,50 градусов,36 градусов
4,Какая геологическая эра считается эрой динозавров?,Мезозой,Палеозой,Архей,Кайнозой
5,Как японцы называют кижуча?,Серебряный лосось,Золотой лосось,Бурый лосось,Большой лосось
6,На каком греческом острове проживал Гиппократ?,Кос,Родос,Крит,Патмос
7,Футбольная сборная какой страны лишь дважды выходила в финал чемпионата мира и оба раза становилась чемпионом?,Уругвай,Аргентина,Испания,Франция
8,Что из перечисленного не является Урартским божеством?,Ойтосир,Тейшеба,Халди,Шивини
9,"Кого из российских политических деятелей В. Д. Набоков охарактеризовал так: «Сидел на козлах, но даже не пробовал собрать вожжи»?",Г. Е. Львова,И. Л. Горемыкина,П. Н. Милюкова,С. Н. Родзянко
