,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какими словами начинается припев гимна «Фабрики звёзд»?,«Круто ты попал…»,«Ноты угадал…»,«Сильно покатил…»,«Быстро смастерил…»
1,Как называется алкогольный напиток приготовляемый из агавы?,Текила,Абсент,Чача,Джин
2,Оформление какой части клуба стал показывать художник лектору Никадилову в кинофильме «Карнавальная ночь»?,Буфета,Зала,Сцены,Гардероба
3,"Какой композитор является автором музыки рок-оперы ""Юнона и Авось""?",Алексей Рыбников,Геннадий Гладков,Исаак Шварц,Микаэл Таривердиев
4,"Какое прозвище было у Владимира II, Великого князя, правителя Киевской Руси, внука византийского императора, избранного на княжение жителями Киева?",Мономах,Великий,Вещий,Святой
5,"Какой писатель был удостоен звезды на Голливудской ""Аллее славы""?",Рэй Брэдбери,Джордж Р. Р. Мартин,Стивен Кинг,Айзек Азимов
6,Какое название получило противостояние между войсками Республики Соединённых провинций Нидерландов и Священной Римской империи 8 октября 1784 года?,"""Война супника""","""Осада половника""","""Сражение салатницы""","""Битва ножа"""
7,Берега какой страны не омываются водами Гвинейского залива?,Буркина-Фасо,Габон,Камерун,Бенин
8,За какое произведение И. С. Тургенев был посажен на съезжую и сослан в Спасское-Лутовиново в 1852 году?,"""Записки охотника""","""Накануне""","""Отцы и дети""","""Рудин"""
9,"Как звали последнего ордынского правителя, в политической зависимости от которого находились московские князья?",Ахмат,Кичи-Мухаммед,Шейх-Ахмед,Муртаза
