,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчивается фраза из песни бременских музыкантов: ""Нам любые... ""?",Дороги дороги,Нравятся слушатели,По плечу гастроли,Подойдут принцессы
1,На льду какого озера состоялось Ледовое побоище?,Чудское,Ладожское,Онежское,Псковское
2,Сколько всего четных двухзначных чисел?,45,55,56,46
3,Героиню какого из диснеевских мультфильмов зовут Аврора?,"""Спящая красавица""","""Красавица и Чудовище""","""Аладдин""","""Русалочка"""
4,Какая актриса сыграла роль Катюши Масловой в экранизации романа Л. Н. Толстого «Воскресение»?,Тамара Сёмина,Зинаида Кириенко,Клара Лучко,Инна Макарова
5,Отчего погибла Сисси — Елизавета Баварская (императрица Австрии) (1837–1898)?,Удар заточкой,Яд,Падение с лошади,Утонула
6,Какая река Австралии самая длинная?,Муррей,Флиндерс,Дарлинг,Лаклан
7,В каком соборе Петербурга майор Ковалев увещевал Нос вернуться на его законное место?,Казанском,Вознесенском,Смольном,Исаакиевском
8,Из какой страны эмигрировали большинство героев Ремарка?,Германия,Австрия,Россия,Франция
9,"Кто не был лидером движения ""бешеных"" в эпоху французской революции 1789-1794?",Лео Франкель,Клер Лакомб,Жак Ру,Теофиль Леклерк
