,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какой пустыне кроме Сахары ждали Айболита?,Калахари,Гоби,Кызылкум,Каракумы
1,Какую команду тренировал Олег Романцев?,Футбольную,Хоккейную,Знатоков,Баскетбольную
2,"Как звали первого министра короля Пица VI Арканарского из повести Стругацких ""Трудно быть богом""?",Дон Рэба,Доктор Будах,Отец Кабани,Дон Румата Эсторский
3,"Как называется бесствольный травматический пистолет, предназначенный для самообороны?",Оса,Пчела,Шмель,Шершень
4,"""Лодка диким давлением сжата, дан приказ — дифферент на корму"". В каком случае на подлодке звучит эта команда?",Всплытие,Построение экипажа на корме,Погружение,Подлодка ложится на грунт
5,В какой области употребляется термин «рекогносцировка»?,Военное дело,Геология,География,Топография
6,Где в 1945 году в Москве временно установили «Фонтан Победителей»?,Красная площадь,Измайловский парк,Поклонная гора,Манежная площадь
7,Кто из жен зарубежных государственных деятелей посетил СССР весной 1945 года по приглашению советского Красного Креста?,Клементина Черчилль,Ивонна де Голль,Элеонора Рузвельт,Мейми Эйзенхауэр
8,"Из какой ""оперы"" название ""пастиччо""?",Музыка,Литература,Архитектура,Живопись
9,Кто из героев скандинавской мифологии в наше время мог бы стать чемпионом по арчери-биатлону?,Улль,Хеймдалль,Хермод,Бальдр
