,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как в шахматах ""ест"" пешка?",По диагонали вперед,По вертикали назад,По горизонтали вправо или влево,По вертикали вперед
1,Какой город в Крыму А. П. Чехов выбрал для постоянного местожительства?,Ялта,Севастополь,Алушта,Евпатория
2,Кто от имени советского Верховного Главнокомандования принял капитуляцию фашистской Германии?,Жуков,Конев,Рокоссовский,Молотов
3,Какая статья Уголовного Кодекса РФ грозит создателям вредоносных программ для ЭВМ?,Ст. 273,Ст. 102,Ст. 167,Ст. 206
4,Чему равен один карат (единица измерения веса алмазов)?,0.2 г,0.15 г,0.25 г,0.3 г
5,Настоящая фамилия какого из этих политических деятелей была Скрябин?,Молотов,Зиновьев,Ежов,Троцкий
6,Чему тождественно выражение cos(270°   ß)?, sin ß,- sin ß,- cos ß, сos ­ß
7,"В каком штате США находится Солнечная долина, прославленная оркестром Гленна Миллера?",Айдахо,Айова,Индиана,Мичиган
8,Какой из этих древних музыкальных инструментов был духовым?,Авлос,Кимвал,Уд,Тимпан
9,"Какой спектакль шёл в Киевском оперном театре в тот вечер, когда был смертельно ранен П. А. Столыпин?",«Сказка о царе Салтане»,«Золотой петушок»,«Садко»,«Снегурочка»
