,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"С какой греческой буквой связано название числа 3,1415…?",Пи,Лямбда,Дельта,Ню
1,Кто автор фантастического романа о динозаврах «Затерянный мир»?,Артур Конан Дойл,Герберт Уэллс,Айзек Азимов,Роберт Шекли
2,Где находится памятник Афанасию Никитину?,Тверь,Углич,Торжок,Константиново
3,Частью какого комплекса является знаменитый лондонский Биг-Бен?,Вестминстерский дворец,Букингемский дворец,Кенсингтонский дворец,Вестминтерское аббатство
4,К какому семейству относится папирус?,Осоковые,Жуанвилеевые,Рогозовые,Злаки
5,В каком из этих кровеносных сосудов кровь более насыщена кислородом?,Легочная вена,Нижняя полая вена,Яремная вена,Воротная вена
6,"Какую страну представляет авиакомпания ""Aer Lingus""?",Ирландия,Норвегия,Исландия,Шотландия
7,В какой битве погиб адмирал Горацио Нельсон?,Трафалгарское сражение,Наваринское сражение,Битва при Абукире,Копенгагенское сражение
8,Какой объект Солнечной системы имеет самые большие запасы воды?,Церера,Солнце,Земля,Европа
9,"Как называется рассказ О. Генри, в котором один старик, жертвуя собственной жизнью ради спасения художницы, создал свой шедевр?","""Последний лист""","""Яблоко сфинкса""","""Дебют Тильди""","""Маятник"""
