,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какое блюдо никогда не добавляют желатин?,гоголь-моголь,заливное,холодец,желе
1,Сколько педалей у автомобиля с автоматической коробкой передач?,две,три,четыре,ни одной
2,Кто написал повесть «Леди Макбет Мценского уезда»?,Н. Лесков,В. Набоков,Д. Мережковский,А. Куприн
3,Градация какой шкалы равна градации шкалы Кельвина?,1 градусу по Цельсию,1 градусу по Фаренгейту,1 градусу по Больцману,1 градусу по Реомюру
4,Какой из этих заливов имеет наименьшую площадь?,Персидский,Бенгальский,Гудзонов,Мексиканский
5,"К какому из перечисленных тайных обществ относятся так называемые ""Вольные каменщики""?",К масонам,К розенкрейцерам,К иллюминатам,К ассасинам
6,"Какого персонажа мультфильмов нельзя описать русской загадкой «хвост крючком, уши торчком, а нос — пятачком»?",Сквидвард Тентаклс,Пумба,Чуня,Порко Россо
7,Кому принадлежит знаменитая фраза: «Увидеть Париж и умереть?»,Илья Эренбург,Иван Бунин,Дмитрий Мережковский,Зинаида Гиппиус
8,Какой из перечисленных альбомов не относится к творчеству В. Степанцова и группы «Бахыт-Компот»?,«Евгеника»,«Охота на самку человека»,«Страшнее бабы зверя нет»,«Король Оранжевое лето»
9,"С каким персонажем ""Золотого телёнка"" Роман, герой повести Галины Щербаковой ""Вам и не снилось"", сравнивает в финале свою бабушку?",Васисуалий Лоханкин,Остап Бендер,Александр Корейко,Михаил Паниковский
