,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из этого относится к группе цветковых растений?,Тюльпан,Папоротник,Ель,Ягель
1,У какой российской рок-группы есть альбом «Песни рыбака»?,«Аквариум»,«Северный Флот»,«Мумий Тролль»,«Наутилус Помпилиус»
2,От какого древнескандинавского слова произошло имя Ольга?,Святая,Сильная,Дружная,Мирная
3,Кто традиционно считается автором книги «Дао дэ цзин»?,Лао Цзы,Шихуанди,Сунь Цзы,Конфуций
4,В каком веке был открыт кислород?,XVIII,XVII,XIX,XVI
5,Что такое микоплазма?,Бактерия,Вирус,Гриб,Простейшее
6,Какой из перечисленных орденов не является орденом Российской Федерации?,Святого Владимира,Дружбы,"""Родительская Слава""",Жукова
7,Столицей какого штата США является город Ричмонд?,Вирджиния,Висконсин,Вермонт,Вашингтон
8,Какой автомобиль был продан на аукционе за 52 миллиона долларов и вошёл в Книгу рекордов Гиннесса как самый дорогой в истории?,Ferrari 250 GTO 1963 г. в.,Bugatti Type 57SC Atlantic 1936 г. в.,Ferrari 250 Testa Rossa 1957 г. в.,Mercedes-Benz 540K Special Roadster 1937 г. в.
9,"Как в России называлась персидская серебряная монета в 4 абаза, ходившая на Кавказе во времена М. Ю. Лермонтова?",Восьмигривенный,Лобанчик,Арапчик,Полуполтина
