,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую утварь используют хозяйки для готовки?,скороварка,скоропарка,скоротушка,скорогрилька
1,Кто на службе часто повторяет фразы: «Посмотрите налево. Посмотрите направо»?,Экскурсовод,Дворник,Продавец,Милиционер
2,Как называется приспособление для чистки пушек?,банник,банщик,бантик,битник
3,К какой группе музыкальных инструментов относится челеста?,ударно-клавишные,струнные,духовые,электромузыкальные
4,Облик каких животных принимают отражения лебедей на картине Сальвадора Дали?,слонов,жирафов,пингвинов,страусов
5,Где расположен единственный в мире высокогорный каток под открытым небом «Медео»?,в Казахстане,в Туркмении,в Киргизии,в Узбекистане
6,Какой из этих самолётов конструктора Туполева был турбовинтовым?,Ту-114,Ту-104,Ту-124,Ту-134
7,"Когда, по современным данным, произошло одомашнивание кошки?",9500 лет назад,7500 лет назад,5500 лет назад,13500 лет назад
8,"Согласно сказаниям (Пуранам), Брахма был рожден из цветка лотоса. Из чьего пупа вырос этот цветок?",Вишну,Индры,Самого Брахмы,Шивы
9,"Основателем израильской электрической компании был бывший российский эсер, участвовавший в казни попа Гапона. Как его звали?",Пинхас Рутенберг,Евно Азеф,Давид Разиэль,Яир Штерн
