,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется специалист, занимающийся диагностикой и лечением уха, горла и носа?",Оториноларинголог,Ветеринар,Офтальмолог,Гомеопат
1,Что странно смотрится на одной хоккейной площадке?,Две шайбы,«Блин» и «ловушка»,Две команды,Двое ворот
2,О каком дозоре не писал Сергей Лукьяненко?,о полуночном,о сумеречном,о дневном,о ночном
3,"Какого числа, по среднеевропейскому времени, был окончательно подписан акт капитуляции фашистской Германии?",8 мая,9 мая,7 мая,30 апреля
4,Как называется вращение гимнаста вокруг турника на выпрямленных руках?,солнце,комета,звезда,луна
5,Какая фраза не звучит в комедии А.Грибоедова «Горе от ума»?,С корабля на бал,А судьи кто?,Всё врут календари,Ученье — вот чума
6,В каком древнем государстве находился город Сидон?,Финикия,Шумер,Египет,Мидия
7,Кто основал династию Тюдоров?,Генрих VII,Генрих V,Генрих VIII,Генрих VI
8,Какое из королевств англосаксонской гептархии выступило инициатором объединения в английское королевство в IX в.?,Уэссекс,Суссекс,Эссекс,Восточная Англия
9,"Что означает слово ""шуудан"" в словосочетании ""Монгол Шуудан""?",Почта,Имя основателя государства,Суд,Страна
