,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто главный герой в книге Р. Киплинга «Книга джунглей»?,Маугли,Айвенго,Тарзан,Человек-невидимка
1,Какая внешняя особенность отличает рыбу вида Нетопырь Дарвина?,Ярко-красные губы,Отсутствие чешуи,Три глаза,Прозрачное тело
2,"Каким словом начинается строка из поэмы Лермонтова: ""...были схватки боевые, да, говорят, еще какие!""?",Ведь,Но,Здесь,Да
3,Что изготавливает шорник?,Хомуты,Валенки,Телеги,Парусину
4,Через какое озеро не проходит граница Швейцарии?,Невшательское озеро,Боденское озеро,Лаго-Маджоре,Женевское озеро
5,На гербе какого из этих городов изображены морской и речной якоря?,Санкт-Петербурга,Ростова-на-Дону,Архангельска,Северодвинска
6,Что из перечисленного не относится к мелизмам?,Синкопа,Группетто,Форшлаг,Мордент
7,"На олимпиаде в каком городе отличился Валерий Борзов, завоевавший две золотые медали в беговом спринте?",Мюнхен,Москва,Монреаль,Мехико
8,Кто лучше знает о симптоме Мюссе?,Кардиолог,Венеролог,Невролог,Пульмонолог
9,Какой предмет в руках одного из героев фильма «Операция «Ы» и другие приключения Шурика» существенно меняет размер в разных кадрах?,Кусок батона в руках Верзилы,Сахарный петушок в руках Балбеса,Яблоко в руках Шурика,Крендель в руках Балбеса
