,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется раздел медицины, изучающий кровь?",Гематология,Трансфузиология,Кардиология,Наркология
1,Какого рэпера на самом деле зовут Алишер?,Моргенштерна,Скриптонита,Славу КПСС,Элджея
2,В каком виде спорта игроки сражаются за «Серебряную салатницу»?,теннис,баскетбол,хоккей,конкур
3,"Кто спас поэта и музыканта Ариона, выброшенного злодеями с корабля в море?",Дельфин,Рыбаки,Кит,Пираты
4,Где служил герой рассказа А. П. Чехова «Дама с собачкой»?,Банк,Гимназия,Редакция,Театр
5,Столицей какого государства является город Лусака?,Замбия,Гаити,Тонга,Республика Конго
6,"Кому принадлежит высказывание: ""Кто хочет иметь друга без недостатков, тот оста­ется без друзей""?",Биас,Иосиф Флавий,Акшапада Гаутама,Тит Лукреций Кар
7,Кто из перечисленных сказочных персонажей был придуман не Астрид Линдгрен?,Тутта Карлссон,Крошка Нильс Карлссон,Мадикен,Бойкая Кайса
8,Какой фильм был снят не на Одесской киностудии?,"""Биндюжник и король""","""Весна на Заречной улице""","""Вертикаль""","""Приходите завтра..."""
9,"Что из этого не входило в ""Три корейских государства"", которые в период с I века до н. э. по VII век н. э. занимали Корейский полуостров и Маньчжурию?",Окчо,Силла,Когурё,Пэкче
