,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Каким суффиксом оканчивается большинство фамилий в Грузии?,-дзе,-ов,-ян,-ко
1,Кто нёс знамя российской делегации на открытии Олимпийских игр в Лондоне?,Теннисистка,Гимнастка,Волейболистка,Пловчиха
2,Вставьте пропущенное слово из строки стихотворения Пушкина «Анчар»: «К нему и птица не летит и ... нейдет».,Тигр,Зверь,Конь,Лев
3,За чьим здоровьем следит неонатолог?,Новорожденных,Космонавтов,Бесшерстных кошек,Спортсменов
4,Какое из этих растений было впервые окультурено в Китае?,Пион,Тюльпан,Роза,Гвоздика
5,Какая из этих спортсменок стала олимпийской чемпионкой и по лыжным гонкам и по биатлону?,Анфиса Резцова,Юлия Чепалова,Магдалена Нойнер,Лариса Лазутина
6,"Кто сообщил Раневской, что назначены торги, где будут проданы имение и вишнёвый сад?",Лопахин,Гаев,Варя,Фирс
7,Какой из этих военных кораблей был предназначен прежде всего для поражения береговых целей?,Монитор,Брандер,Рейдер,Дредноут
8,Какое из этих исторических событий совпадает по времени с образованием Латинской империи?,Разграбление Константинополя крестоносцами,Взятие Аккры крестоносцами,Начало Первого крестового похода,Образование ордена Тамплиеров
9,Какой из этих московских мостов является исключительно пешеходным?,Салтыковский,Бережковский,Костомаровский,Живописный
