,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Куда Солоха из повести Н.Гоголя прятала своих ухажеров при их поочередном появлении?,В мешок,К соседке,В чулан,Под кровать
1,Какой из этих городов находится не в Нидерландах?,Антверпен,Роттердам,Амстердам,Гаага
2,Какого цвета нет на государственном флаге Азербайджана?,Черного,Синего,Зеленого,Красного
3,На флаге какой области РФ изображено северное сияние?,Мурманская,Тюменская,Ярославская,Курганская
4,Какого прославленного бразильского футболиста прозвали «радость народа»?,Гарринча,Вава,Пеле,Диди
5,Какое из этих животных не принадлежит к семейству куньих?,Белка,Калан,Барсук,Хорек
6,"Как назывался парусник с тремя мачтами, двумя или более палубами, имевший 100 орудий?",Галион,Каравелла,Люгер,Бриг
7,Кто из этих великих ученых открыл радиоактивность урана?,А. А. Беккерель,Э. Резерфорд,П. Кюри,М. Склодовская-Кюри
8,В каком эпосе есть персонаж Энкиду?,Шумерском,Скандинавском,Ацтекском,Индийском
9,"Кого сыграла Одри Хепберн в своей последней роли в фильме Стивена Спилберга 1989 года ""Всегда""?",Ангела,Королеву,Гувернантку,Певицу
