,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что навешивают на гриф штанги?,блины,ватрушки,караваи,пиццу
1,Какое животное не является символом года по восточному календарю?,Лев,Крыса,Змея,Лошадь
2,Название какого месяца происходит от латинского слова «божественный»?,Август,Май,Январь,Февраль
3,В каком году родился У. Шекспир?,1564,1662,1478,1502
4,В каком городе находится аэропорт Фредерика Шопена?,Варшава,Прага,Бухарест,Будапешт
5,Какого поэта А. С. Пушкин назвал: «Певец Пиров и грусти томной»?,Е. Баратынского,Н. Языкова,А. Дельвига,П. Вяземского
6,"Какая автомобильная компания прикупила автозаводы чешской ""Шкоды""?","""Фольксваген""","""Фиат""","""Мицубиси""","""Форд"""
7,Кто потерпел поражение от Октавиана в решающей битве у мыса Акций?,Марк Антоний,Гней Помпей Великий,Кассий и Брут,Юлий Цезарь
8,"По какому мирному договору России отходили Новгород, Старая Русса, Порхов, Ладога и Гдов с уездами?",Столбовский мир,Симодский договор,Фридрихсгамский мир,Салинский договор
9,В каком из этих рассказов Джерома Сэлинджера главный герой покончил с собой?,"""Хорошо ловится рыбка-бананка""","""Перед самой войной с эскимосами""","""Человек, который смеялся""","""Лапа-растяпа"""
