,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто стоял вдоль дороги в фильме «Неуловимые мстители»?,Мертвые с косами,Налоговая с декларациями,Гаишники с палками,Врачи с таблетками
1,Из чего делают медицинскую вату?,Из хлопка,Из шерсти,Изо льна,Из шёлка
2,Для характеристики чего служит шкала Меркалли?,Интенсивности землетрясений,Твердости минералов,Жгучести перца,Скорости ветра
3,"Какой из этих витаминов называют ""витамином размножения""?",E,PP,D,K
4,"На кого правительство СССР обменяло Пауэрса, пилота сбитого в 1960 году американского самолёта-шпиона?",Абель,Маневич,Корвалан,Гуревич
5,"Какой ученый ввел в науку понятие ""Аллотропия""?",Й. Берцелиус,А. Авогадро,Дж. Дальтон,Я. Вант-Гофф
6,Какой город является химической столицей США?,Хьюстон,Нью-Йорк,Бостон,Филадельфия
7,В день рождения какого аргентинского музыканта отмечается Международный день танго?,Карлос Гардель,Энрике Родригес,Хуан Д’Арьенцо,Астор Пьяццолла
8,"Кто изобрёл термин ""гастарбайтер""?",Конрад Аденауэр,Герхард Шрёдер,Адольф Гитлер,Гельмут Коль
9,"Как называется вид топонима, означающий название любого населённого пункта?",Ойконим,Агороним,Годоним,Ороним
