,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто подаёт манто в песне Александра Вертинского?,лиловый негр,сиреневый малаец,фиолетовый индус,пурпурный мексиканец
1,Какой город является столицей Исландии?,Рейкьявик,Вадуц,Дублин,Тирана
2,Что такое топинамбур?,Корнеплод,Дирижер,Африканское племя,Большой барабан
3,"В какой стране были изобретены бесфосфорные, безопасные спички, используемые до сих пор?",Швеция,Швейцария,США,Германия
4,"Кто из актеров не играл вампира в фильме ""Интервью с вампиром?""",Кристиан Слэйтер,Антонио Бандерас,Брэд Питт,Том Круз
5,Какой из этих городов является столицей Сомали?,Могадишо,Нуакшот,Масеру,Ниамей
6,Как в начале 50-х годов назывался нынешний ЦСКА?,ЦДСА,ЦСК МО,ОППВ,ЦДКА
7,"Из-за какого земноводного, завезённого в Австралию для борьбы с сельскохозяйственными вредителями, был нарушен баланс в экосистеме целого континента?",Жаба ага,Камышовая жаба,Лягушка бык,Зеленая жаба
8,Какой из этих клубов никогда не выступал в Высшей лиге Чемпионата России по футболу?,«Авангард» (Курск),«Текстильщик» (Камышин),«Океан» (Находка),«Динамо» (Ставрополь)
9,Кто из этих уважаемых литераторов не был главным редактором журнала «Юность»?,Виталий Коротич,Андрей Дементьев,Валентин Катаев,Борис Полевой
