,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Использование какого вида покрышек предусматривает установку на автомобиле соответствующего знака?,Шипованныx,Зимниx,Летниx,Всесезонныx
1,"Какие животные изображены на картине И. Шишкина ""Стадо под деревьями""?",Коровы,Лоси,Гуси,Олени
2,За восстанием кого последовала Ноябрьская революция в Германии в 1918 году?,Моряков,Пехотинцев,Артиллеристов,Летчиков
3,От какого животного произошла домашняя кошка?,Степная кошка,Каракал,Тигр,Барс
4, Как называется столица государства Того?,Ломе,Сана,Тхимпху,Дакка
5,За какое произведение Пушкин получил первый большой гонорар?,«Бахчисарайский фонтан»,«Дубровский»,«Евгений Онегин»,«Капитанская дочка»
6,Какой из российских клубов доходил до финала Кубка обладателей кубков УЕФА?,Динамо (Москва),ЦСКА (Москва),Спартак (Москва),Зенит (Санкт-Петербург)
7,Какое животное имеет другое название - кугуар?,Пума,Пантера,Леопард,Оцелот
8,Как называется стадион футбольного клуба Валенсия?,Месталья,Корнелья-Эль Прат,Рамон Санчес Писхуан,Сан-Мамес
9,"Какое государство не входило в число трех узбекских ханств, покорённых в XIX веке Российской империей?",Бадахшанское ханство,Кокандское ханство,Бухарский эмират,Хивинское ханство
