,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Центральную часть герба какого государства занимает изображение стилизованного трезубца?,Украина,Россия,Белоруссия,Узбекистан
1,"Как называется табличка, с помощью которой механики на пит-стопе отдают команды автогонщику?",Алебарда,Секира,Эспадрон,Трезубец
2,"Кто в фильме С. Герасимова ""Молодая гвардия"" сыграл роль Ульяны Громовой?",Нонна Мордюкова,Инна Макарова,Людмила Шагалова,Клара Лучко
3,На поверхности какой планеты Солнечной системы самая высокая температура?,Венера,Марс,Меркурий,Нептун
4,Какое внеочередное воинское звание получил за свой полёт в космос Юрий Гагарин?,Майор,Капитан,Подполковник,Генерал-лейтенант
5,Закончите строки из стихотворения Анны Ахматовой: «И ненужным привеском болтался Возле тюрем своих...».,Ленинград,Магадан,Саранск,Сахалин
6,Русскоязычные названия скольких элементов таблицы Менделеева состоят из трех букв?,2,4,1,3
7,"Кто из перечисленных авторов детективных романов создал проницательную даму мисс Сильвер — подругу мисс Марпл, известной по творчеству Агаты Кристи?",Патриция Вентворт,Эдит Найо Марш,Дороти Ли Сэйерс,Нора Робертс
8,"Какое имя носил крейсер «Варяг» в то время, когда он находился в составе Императорского флота Японии после того, как он был поднят со дна и отремонтирован?",«Соя»,«Судзуя»,«Тонэ»,«Асо»
9,"Судьбу какой исторической личности изучают сюрвивисты (от слова ""выжить"")?",Жанна д’Арк,Анна Болейн,Мария I Стюарт,Мария-Антуанетта
