,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется песня Александры Пахмутовой, которую исполняла Анна Герман?",«Надежда»,«Вера»,«Любовь»,«Мать их Софья»
1,Какая стрелка на часах обычно самая короткая?,часовая,секундная,минутная,все одинаковые
2,На шарике какого цвета Винни-Пух подлетел к пчелиному дуплу?,синий,зелёный,красный,жёлтый
3,Что НЕ обещали вручить героине мультфильма «Пластилиновая ворона»?,ведро,ковёр,седло,телевизор
4,Кто значится первым в списке действующих лиц трагедии Шекспира «Гамлет»?,"Клавдий, король датский","Гамлет, принц датский","Фортинбрас, принц норвежский",Призрак отца Гамлета
5,К какому типу инструментов относится дудук?,духовые,струнные,клавишные,ударные
6,На каком языке сделана надпись «Бог и моё право» на гербе Великобритании?,на французском,на валлийском,на латыни,на греческом
7,На каких Олимпийских играх во время церемонии открытия впервые произносилась олимпийская клятва судей?,в Мюнхене,в Мехико,в Монреале,в Москве
8,В каком городе Софийский собор в нынешнее время является музеем?,Стамбул,Лос-Анжелес,Алма-Ата,Новгород
9,"Какой художник является автором рисунков для «атласной колоды» карт, ставших стандартом для России и используемых по настоящее время?",Адольф Шарлемань,Луиджи Премацци,Карл Вениг,Фёдор Бруни
