,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой праздник проходит в Москве в сентябре?,День города,Проводы лета,День мэра,День урожая
1,Какая фигура в шахматах самая сильная?,Ферзь,Король,Конь,Слон
2,В какой опере есть ария варяжского гостя?,"""Садко""","""Чародейка""","""Борис Годунов""","""Аскольдова могила"""
3,"Соцветие какого растения ботаники не назовут ""кистью""?",Рябина,Ежевика,Смородина,Черёмуха
4,Что НЕ является частью пестика?,пыльник,завязь,рыльце,столбик
5,"В каком из своих стихотворений Маяковский утверждал: ""Все мы немножко лошади""?",Хорошее отношение к лошадям,Конь - огонь,Надоело,А вы могли бы?
6,"По какой причине, как гласит легенда, японская писательница Сэй Сенагон рассталась с мужем-чиновником?",писал плохие стихи,изменял жене,запрещал писать книги,не смог отгадать загадку
7,Какой из этих географических объектов - река в Западной Сибири?,Яя,Они,Тете,Онон
8,Ферменты какого класса обеспечивают перенос химических групп от одной молекулы к другой?,Трансферазы,Изомеразы,Гидролазы,Лигазы
9,Запись какой из этих песен стала последней для Марка Бернеса?,«Журавли»,"«Я люблю тебя, жизнь»",«С чего начинается Родина»,«Хотят ли русские войны»
