,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Число 3,1415… более известно как?",Пи,Лямбда,Альфа,H2O
1,Какой собор является знаковым атрибутом Венецианской площади дожей?,Святого Марка,Святого Петра,Святого Бенедикта,Святой Софии
2,Как называется третий день масленицы?,Лакомка,Обжора,Чревоугодник,Едок
3,Радиопостановка какой книги вызвала в 1938 году панику в Нью-Йорке?,«Война миров»,«Машина времени»,«Остров доктора Моро»,«Человек-невидимка»
4,Кто стал чемпионом мира в парном катании на коньках на чемпионате мира 2000 года?,Петрова-Тихонов,Абитболь-Бернади,Сале-Пеллитье,Шэнь-Чжао
5,Как до 1989 года называлось государство Мьянма?,Бирма,Лаос,Кампучия,Таиланд
6,Какая столица расположена ближе к экватору?,Вашингтон,Варшава,Ташкент,Киев
7,"Какой женщине посвятил Пушкин своё стихотворение «Храни меня, мой талисман»?",Е. Воронцовой,В. Вяземской ,А. Керн,Н. Гончаровой
8,Кто написал оду «К радости»?,Фридрих Шиллер,Иоганн Вольфганг фон Гёте,Мартин Лютер,Генрих Гейне
9,"Кому принадлежит фраза: «Правители нуждаются в мудрецах значительно больше, чем мудрецы в правителях»?",Фома Аквинский,Барух Спиноза,Иммануил Кант,Томмазо Кампанелла
