,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая из этих букв всегда обозначает твердый звук?,ц,ч,щ,й
1,Какое прозвище получил в народе легковой автомобиль с небольшим крытым кузовом?,каблучок,стелька,туфелька,носочек
2,В честь павших воинов какой войны был возведен Храм Христа Спасителя?,Война с Наполеоном,Русско-Шведской,Русско-Японской,Русско-Турецкой
3,"Какие цветы в народе называют «балаболки», «котелки» и «звонцы»?",Колокольчики,Незабудки,Ромашки,Тюльпаны
4,Какая трава самая высокая в мире?,бамбук,банан,баньян,гинкго
5,В честь кого получила прозвище шапка Мономаха?,императора,князя,царя,боярина
6,"Что сделал Эдуард VIII, чтобы вступить в брак с разведённой Уоллис Симпсон?",отрёкся от престола,распустил парламент,сменил веру,посадил бывшего мужа в тюрьму
7,Кто из девушек-зенитчиц в повести «А зори здесь тихие» обнаружил в лесу немцев?,Рита Осянина,Женька Комелькова,Соня Гурвич,Лиза Бричкина
8,В каком австрийском городе родился Арнольд Шварценеггер?,Грац,Инсбрук,Линц,Зальцбург
9,Какое из индейских племен не относится к субарктической зоне?,Теуэльче,Кучины,Чипевьян,Инну
