,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На чём спасаются герои картины Айвазовского «Девятый вал»?,На обломке мачты,На плоту,На остатках палубы,На лодке
1,"Что, как говорят, проглотил человек, который держится неестественно прямо?",Аршин,Локоть,Сажень,Рулетку
2,Какой город был вотчиной князя Юрия Долгорукого?,Суздаль,Тверь,Москва,Новгород
3,"Чья шкура, известная как «золотое руно», была целью путешествия аргонавтов?",Барана,Козла,Собаки,Поросёнка
4,Чем бьют по шару игроки в крокет?,молотком,битой,клюшкой,лопаткой
5,Какой из этих фильмов посвящён спорту?,«Ход белой королевы»,«Шах и мат»,«Рокировка в длинную сторону»,«Сицилианская защита»
6,"В какой стране находится монастырь святого Бернара, давший имя породе собак ""Сенбернар""? ",Швейцария,Австрия,Италия,Франция
7,Какой из этих видов мухоморов является съедобным?,Мухомор серо-розовый,Мухомор королевский,Мухомор пантерный,Мухомор порфировый
8,"Какое из этих массовых вымираний уничтожило 1/6 всех имевшихся тогда видов, в том числе динозавров?",Мел-палеогеновое,Пермское,Ордовико-силурийское,Девонское
9,Какому московскому мосту посвящен сонет Генриха Сапгира?,Крымскому,Патриаршему,Большому Хмельницкому,Большому Каменному
