,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется место, где проходят съёмки телепередачи «Что? Где? Когда?»?",Нескучный сад,Прикольный парк,Занятная оранжерея,Весёлый огород
1,Каких часов не бывает?,Ледяные,Песочные,Огненные,Водяные
2,"Какую группу Пол Маккартни создал после распада ""Битлз""?","""Wings""","""Tails""","""Horns""","""Legs"""
3,На какой остров был построен мост из Владивостока в рамках программы подготовки города к проведению саммита АТЭС?,О. Русский,О. Попова,О. Рейнеке,О. Витязь
4,У какой рыбы оба глаза расположены на одной стороне тела?,Камбала,Угорь,Налим,Форель
5,У какого футболиста уникальная манера праздновать голы — делать кульбит после забитого гола?,Мирослав Клозе,Франческо Тотти,Уэйн Руни,Фабио Квальярелла
6,Какой чемпион мира успешно совмещает шахматы с карьерой модели в голландской фирме по пошиву модной одежды?,Магнус Карлсен,Веселин Топалов,Вишванатан Ананд,Владимир Крамник
7,Кто были признаны лучшими легкоатлетами мира в 2009 году?,Усэйн Болт и Саня Ричардс,Дэвид Рудиша и Бланка Влашич,Асафа Пауэлл и Саня Ричардс,Усэйн Болт и Елена Исинбаева
8,"Как заметил Станислав Ежи Лец: «Боюсь ангелов, они добрые, их легко уговорить стать ...»",Чертями,Богами,Людьми,Злыми
9,В каком виде спорта сборная Аргентины завоевала первую в своей истории золотую медаль на Олимпийских играх?,Поло,Стрельба из лука,Бокс,Стрельба по голубям
