,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется форменный головной убор матросов военно-морского флота?,Бескозырка,Будёновка,Папаха,Тюбетейка
1,Какой газ называется также как и азиатское государство?,Бутан,Пропан,Метан,Ацетилен
2,Чем питается самец комара обыкновенного?,Соком растений,Зерном,Рыбой,Мясом
3,Что означает название месяца октябрь?,восьмой,жёлтый,дождливый,десятый
4,Кто такой шершень с точки зрения зоолога?,оса,пчела,муха,шмель
5,Какой художник переселился на остров Таити и Остался в Океании до конца жизни?,Поль Гоген,Эдгар Дега,Винсент Ван Гог,Поль Сезанн
6,Какое животное возлежит у пьедестала памятника Пржевальскому в Санкт-Петербурге?,Верблюд,Лошадь,Мул,Осёл
7,В обмен на какую территорию Нидерланды передали в 1667 году Британской империи поселение Новый Амстердам (Нью-Йорк)?,Суринам,Тобаго,Виргинские острова,Синт-Мартен
8,"Как назывался 58-пушечный корабль, заложенный на Воронежской верфи в 1698 году Петром I вместе с английским кораблестроителем О. Наем?",«Черепаха»,«Шпага»,«Апостол Павел»,«Скорпион»
9,В какой провинции Испании зародился танец фламенко?,Андалусия,Галисия,Валенсия,Астурия
