,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что означает П в аббревиатуре кодекса, регламентирующего содержание и порядок судопроизводства по уголовным делам - УПК?",Процессуальный,Правовой,Практический,Процедурный
1,"Какое из этих божеств, согласно мифам, жило на Олимпе?",Гера,Перун,Локи,Вишну
2,Чем профессионально занимается провизор?,готовит лекарства,импровизирует,ухаживает за растениями,наблюдает за погодой
3,"Кто автор культовой фантастической эпопеи ""Основание""?",А. Азимов,Р. Шекли,А. и Б. Стругацкие,Р. Бредбери
4,Как называлась первая советская антарктическая станция?,Мирный,Беллинсгаузен,Восток,Новолазаревская
5,"Между какими городами ходил ""Восточный экспресс""?",Париж и Стамбул,Лондон и Анкара,Брюссель и Измир,Мадрид и Стамбул
6,Какое современное море древние греки называли Скифским?,Черное,Азовское,Балтийское,Каспийское
7,Какая из этих звезд - альфа созвездия Близнецов?,Кастор,Поллукс,Спика,Вега
8,Какие ткани человека имеют мерцательный эпителий?,Все перечисленные,Барабанная полость,Бронхи,Матка
9,В каком городе в 1932 году был проведен первый международный кинофестиваль?,Венеция,Париж,Берлин,Канн
