,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что в фильме ""Место встречи изменить нельзя"" Глеб Жеглов подбросил Кирпичу?",Кошелёк,Тонну раствора,Авоську,Хорошую идею
1,Какую картину написал Эдуар Мане?,«Завтрак на траве»,«Пикник на обочине»,«Обед у людоеда»,«Ужин с дураком»
2,"Какие часы обладают высокой точностью, не зависящей от внешних факторов?",хронометр,будильник,ходики,куранты
3,Каким стихотворным размером написана строка «Ветер по морю гуляет»?,Хорей,Дактиль,Анапест,Ямб
4,Какое животное по условиям договора выступало в качестве ежегодной платы рыцарского ордена госпитальеров испанскому королю Карлу V?,Сокол,Лев,Собака,Конь
5,Какое из этих фантастических произведений принадлежит перу Филипа Дика?,«Убик»,«Кольцо вокруг Солнца»,«Роботы Авроры»,«Фиаско»
6,В каком году сборная Нидерландов выиграла Чемпионат Европы по футболу? ,1988,1960,2000,1980
7,Какой из этих видов сыроежек является ядовитым?,Сыроежка Мэйра,Сыроежка болотная,Сыроежка розовая,Сыроежка буреющая
8,Сколько групп крови выделено у домашней кошки?,3,4,6,5
9,Какое из этих зданий Санкт-Петербурга создал архитектор Джакомо Кваренги?,Смольный институт,Исаакиевский собор,Русский музей,Адмиралтейство
