,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих храмов является исламским?,Мечеть,Синагога,Пагода,Собор
1,"Кто из французских актеров сыграл в фильме ""Тегеран-43""?",Ален Делон,Пьер Ришар,Жан Маре,Жан Габен
2,Какой язык является государственным в Бразилии?,Португальский,Бразильский,Испанский,Английский
3,"Как называется подставка, ящик или корзинка для комнатных цветов?",Жардиньерка,Вазон,Бутоньерка,Кашпо
4,Сколько стран принимало участие во Второй Мировой войне?,62,44,58,49
5,"Как назывался круглый широкий воротник, расшитый драгоценными камнями на Руси в XV-XVI веках?",Бармы,Басмы,Канты,Панты
6,Какой из перечисленных театров был открыт раньше других?,«Комеди Франсез»,Большой театр,«Ла Скала»,«Ковент-Гарден»
7,Убитый сторонниками Святополка и впоследствии канонизированный вместе с братом Глебом Борис был князем ...,Ростовским,Муромским,Рязанским,Суздальским
8,"О ком писал Денис Давыдов: ""Был век бурный, дивный век, / Громкий, величавый; / Был огромный человек, / Расточитель славы""?",Я. П. Кульнев,А. П. Ермолов,П. И. Багратион,Н. Н. Раевский
9,В каком регионе были найдены останки гигантопитека?,Юго-Восточная Азия,Северо-Западная Африка,Западная Европа,Центральная Америка
