,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что не предназначено для общественного питания?,хостел,бистро,траттория,харчевня
1,Сколько минут в сутках?,1440,3600,1200,2400
2,"«Это всегда плодотворно для мужчины, каково бы оно ни было, даже если даёт только страдания, — и в них всегда есть много ценного». О чём ведёт речь Максим Горький?",Любовь к женщине,Самобичевание,Воспитание ребёнка,Военная служба
3,"Как заканчивается итальянская поговорка: ""Всё от Бога, за исключением ...""?",Женщины,Дьявола,Марадоны,Австрийцев
4,Какое прозвище было у царя Алексея Михайловича?,Тишайший,Благословенный,Мудрый,Грозный
5,Какую форму имеют зрачки глаз Петра I на памятнике Медный всадник?,Сердечки,Звёздочки,Ромбики,Крестики
6,"Как называется легкая, тонкая, прозрачная хлопчатобумажная или шелковая ткань?",Маркизет,Батист,Ластик,Мадаполам
7,Какой пролив отделяет Хонсю от Хоккайдо?,Сангарский,Каримата,Ленго,Макасарский
8,Какая модель американского шаттла дольше других находилась в космическом пространстве?,Дискавери,Индевор,Колумбия,Атлантис
9,Какой из перечисленных языков не относится к чёрному английскому?,Тайо,Галла,Ндюка,Сранан-тонго
