,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто такие Чип и Дейл, которые спешат на помощь в популярном мультсериале?",бурундуки,хомяки,мыши,тушканчики
1,В каком фильме снялась маленькая Кристина Орбакайте?,«Чучело»,«Завтра была война»,«31 июня»,«Потерянное время»
2,Какой вид березы славится красивой древесиной?,Карельская,Канадская,Корейская,Курильская
3,Какого цвета соус бешамель?,белого,красного,зелёного,чёрного
4,Что не относится к профессиональным болезням водолазов?,Болезнь Кавасаки,Кессонная болезнь,Барогипертензионный синдром,Кислородное отравление
5,Кто из этих ученых был известен при жизни как Princeps Mathematicorum — Князь Математиков?,Гаусс,Лейбниц,Эйлер,Лагранж
6,Каким дополнительным княжеским титулом был пожалован Г. А. Потёмкин при возведении его в княжеское Римской империи достоинство?,Светлейшим князем,Сиятельным князем,Князем Императорской Крови,Великим князем
7,"Какой нобелевский лауреат являлся научным консультантом при съёмках фильма ""Девять дней одного года""?",Игорь Тамм,Алексей Абрикосов,Жорес Алфёров,Пётр Капица
8,Цитата из произведения какого античного поэта послужила заголовком дебютного романа Михаила Шишкина «Всех ожидает одна ночь»?,Квинт Гораций Флакк,Секст Аврелий Проперций,Публий Вергилий Марон,Публий Овидий Назон
9,Какого советского художника П. Пикассо назвал лучшим русским рисовальщиком?,А. Зверев,Р. Фальк,Б. Жутовский,В. Шорц
