,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется бухгалтерская запись?,Проводка,Дебет,Кредит,Обмотка
1,Как древние греки пренебрежительно отзывались об иноязычных чужеземцах?,Варвары,Троглодиты,Дикари,Вандалы
2,Кто из этих богов не жил на Олимпе?,Янус,Зевс,Гермес,Гефест
3,Какой город является столицей Афганистана?,Кабул,Кундуз,Кандагар,Герат
4,Какая из этих европейских столиц расположена не на реке Дунай?,Бухарест,Белград,Будапешт,Вена
5,Что в 1888 году изобрел ирландский ветеринар Джон Данлоп?,Надувные шины,Ремни безопасности,Дворники,Свечи зажигания
6,"""Вынул я кольцо у попугая..."" - незадолго до женитьбы Есенина на ком это было написано?",Софья Толстая,Зинаида Райх,Айседора Дункан,Анна Изряднова
7,Какой из этих городов был создан фараоном Аменхотепом IV в качестве столицы?,Ахетатон,Фивы,Мемфис,Александрия
8,Полное название какой столицы занесено в Книгу рекордов Гиннесса как самое длинное и труднопроизносимое?,Бангкок,Тхимпху,Пномпень,Катманду
9,Как звали друга и соратника мифического Гильгамеша?,Энкиду,Уршанаби,Ут-напиштим,Хумбаба
