,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"В каком из этих романов Агаты Кристи нет ни Эркюля Пуаро, ни мисс Марпл?","""Десять негритят""","""Смерть на Ниле""","""Зло под солнцем""","""Берег удачи"""
1,Что в советские времена находилось на месте Храма Христа Спасителя?,Бассейн,Стадион,Кинотеатр,Музей
2,Что широко использовалось во время Второй мировой войны?,Самолеты без мотора,Паровозы без рельсов,Танки без гусениц,Автомобили без руля
3,При посадке на какое космическое тело не применяются парашютные системы?,На Луну,На Землю,На Венеру,На Марс
4,Какой штат вошел в состав США последним?,Гавайи,Аляска,Техас,Нью-Мексико
5,Какой из этих орлов не водится на территории России?,Серебристый орёл,Беркут,Орёл-карлик,Большой подорлик
6,У какого млекопитающего 8 шейных позвонков?,Ленивец,Жираф,Слон,Гиена
7,"В честь какого французского физика назван термодинамический цикл, график которого состоит из двух адиабат и двух изотерм?",Сади Карно,Эдм Мариотт,Франсуа Араго,Луи де Бройль
8,"Копиями марок какого государства были почтовые марки аргентинской провинции Корриентес, выпускавшиеся с 1856 по 1878 год?",Франции,Испании,Бразилии,Великобритании
9,В каком году была учреждена должность выборного лорд-мэра Лондона?,В 1189 году,В 1224 году,В 1578 году,В 897 году
