,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,От какого цвета дальтоники не отличают красный?,Зеленого,Желтого,Синего,Фиолетового
1,В честь какого президента назван крупнейший международный аэропорт в Нью-Йорке?,Джон Кеннеди,Ричард Никсон,Джордж Вашингтон,Линдон Джонсон
2,Какая страна считается родиной футбола?,Англия,Россия,Испания,Канада
3,Сборная какой из этих стран не была чемпионом Европы по футболу?,Хорватия,Франция,Греция,Дания
4,В долинах какой реки больше всего развито виноделие в Германии?,Рейн,Эльба,Дунай,Везер
5,"Какой месяц, согласно пословице, не только зоревник, хмурень, но и вечер года?",Сентябрь,Август,Октябрь,Ноябрь
6,В каком периоде динозавры не жили?,Девон,Мел,Триас,Юра
7,Какой цвет отсутствует на флаге Камеруна?,Белый,Зелёный,Жёлтый,Красный
8,Кто из этих венгров был основоположником национальной оперы?,Ференц Эркель,Геза Зичи,Енё Хубаи,Бела Барток
9,Родоначальником какой игры был майор Уолтер Уингфилд?,Теннис,Бадминтон,Гандбол,Сквош
