,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В какой цвет покрашен мост «Золотые ворота» в Сан-Франциско?,в оранжевый,в жёлтый,в белый,в зелёный
1,Зачем в средневековом Амстердаме дома строились с наклонными фасадами?,Чтобы защитить окна от поднимаемого груза,Удобнее выбрасывать мусор,Удобнее вешать бельё,Чтобы защитить окна от дождя
2,На чём были выбиты найденные археологами законы шумерского царя Хаммурапи?,На столбе,На мостовой,На заборе,На стене
3,На берегу какого залива стоит Санкт-Петербург?,Финского,Ботнического,Петра Великого,Рижского
4,Кто был  первым русским лауреатом Нобелевской премии по литературе?,Иван Бунин,Александр Солженицын,Борис Пастернак, Иосиф Бродский
5,"Что в переводе с греческого языка означает слово ""педагог""?",Ведущий ребенка,Обучающий ребенка,Воспитывающий детей,Наказывающий детей
6,Какова настоящая фамилия Константина Сергеевича Станиславского?,Алексеев,Иванов,Константинов,Андреев
7,Последовательность чисел 4; 12; 36; 108; ... - это:,Геометрическая прогрессия,Ряд Фурье,Арифметическая прогрессия,Ряд Тейлора
8,Какой из этих штатов США получил статус штата раньше остальных?,Виргиния,Индиана,Мичиган,Миссури
9,"В каком из этих фильмов Серж Генсбур принимал участие в качестве актера, режиссера, сценариста и композитора?","""Шарлотта навсегда""","""Марихуана""","""Танцуй со мной""","""Жизнь ночью"""
