,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Мясо какого животного категорически не употребляют в пищу евреи?,Свиньи,Коровы,Козы,Овцы
1,"Как правильно закончить фразу Гремина: ""Онегин, я скрывать не стану: безумно я люблю...""?",Татьяну,Монтану,Сантану,Сметану
2,Что обозначает в переводе с английского термин «рок-н-ролл»?,«Качайся и катись»,«Трясись и кружись»,«Толкайся и падай»,«Прыгай вокруг»
3,Кто стал чемпионом Лиги чемпионов УЕФА 2011 года?,Барселона,Реал Мадрид,Зенит,Челси
4,Какой Олимпийский вид спорта возник в СССР?,Художественная гимнастика,Стрельба из лука,Фигурное катание,Хоккей на траве
5,Какой писатель занимал пост вице-губернатора Рязани?,Салтыков-Щедрин,Горький,Некрасов,Чернышевский
6,Сколько струн у виолончели?,4,6,3,5
7,"Кто был удостоен Нобелевской премии «За многогранное, поистине эпическое описание жизни китайских крестьян и за биографические шедевры»?",Перл Бак,Мо Янь,Гао Синцзянь,Патрик Уайт
8,Когда начинался новый год в Германии до середины XVI века?,25 декабря,27 декабря,3 января,31 декабря
9,"Какая команда, первый сезон играя в высшей лиге, стала чемпионом Германии по футболу 1998 года?","""Кайзерслаутерн""","""Штутгарт""","""Вольфсбург""","""Гамбург"""
