,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто из актеров сыграл роль короля в фильме ""Обыкновенное чудо""?",Е. Леонов,Н. Михалков,А. Абдулов,С. Фарада
1,Как назывался мифический получеловек-полуконь?,Кентавр,Минотавр,Сатир,Кинотавр
2,Как в юриспруденции называют специалистов по гражданскому праву?,цивилисты,цивилы,цивильняки,цивилизаторы
3,Как называется рассказ Антона Павловича Чехова с криминальной интригой?,«Шведская спичка»,«Датское огниво»,«Ямайский факел»,«Японская зажигалка»
4,Мужская сборная какой страны не была чемпионом мира по футболу в XXI веке?,Аргентина,Испания,Италия,Бразилия
5,К какому виду карточных игр относится «Экарте»?,Азартные,Коммерческие,Семейные,Пасьянсы
6,"У какого древнего народа объектами астрономического наблюдения были своеобразные межзвёздные тёмные «созвездия» (лиса, змея, жаба и другие)?",Инки,Ацтеки,Майя,Тольтеки
7,Какой город Замосковного края был самым мощным по населению и экономике в XVI-XVII вв?,Ярославль,Торжок,Владимир,Кострома
8,Кто заменял Ринго Старра на барабанах в течение части всемирного турне The Beatles?,Джимми Никол,Энди Уайт,Питер Бест,Норман Чепмэн
9,Какая порода собак не существует?,Монтефорт-терьер,Керн-терьер,Чешский терьер,Силихем-терьер
