,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое противоправное действие объединяет медвежатника с хакером?,Взлом,Контрабанда,Угон,Подделка документов
1,Что из нижеперечисленного носит название «Кяхта»?,Город,Морское судно,Палата парламента,Церковная риза
2,Как не называли морских разбойников?,конкистадоры,флибустьеры,каперы,пираты
3,Как правильно пишется название геометрической фигуры?,Параллелепипед,Параллепипед,Паралепипед,Паралелепипед
4,По какому принципу жители средневековой России объединились в слободы?,Профессиональному,Возрастному,Половому,Родственному
5,Какой тип военного самолета представлял из себя «Юнкерс-188»?,Бомбардировщик,Истребитель,Штурмовик,Разведчик
6,Когда был учрежден орден святого апостола Андрея Первозванного?,1698,1638,1725,1544
7,Во времена какого правителя на государственном гербе России изображался Мальтийский крест?,Павел I,Иван Грозный,Екатерина I,Николай II
8,Кто из перечисленных политиков участвовал в расшифровке структуры первого советского антибиотика — белка грамицидина С?,Маргарет Тэтчер,Гельмут Шмидт,Янош Кадар,Хаим Вейцман
9,В какое время года отмечается Международный день художника?,Зимой,Весной,Осенью,Летом
