,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каких единицах химики измеряют количество вещества?,в молях,в мухах,в комарах,в пчёлах
1,"Как называется хозяйство, занимающееся воспроизводством племенных лошадей?",Конный завод,Лошадиная фабрика,Жеребячий трест,Мустанговая лаборатория
2,"Сколько нужно банкнот с изображением Большого театра, чтобы обменять их на одну с изображением Ярославля?",Десять,Две,Пять,Двенадцать
3,"Как называется животное, которое описал в сатирической повести Фазиль Искандер?",козлотур,овцелось,котопёс,свиноконь
4,Что отделяется от Южной Америки Магеллановым проливом?,Огненная Земля,Антарктида,Северная Америка,Остров Пасхи
5,В каком городе проходит Открытый чемпионат Австралии по теннису?,Мельбурн,Сидней,Канберра,Аделаида
6,"Какое название получило боевое искусство, которое с недавних пор активно развивается на Украине?",боевой гопак,боевой казачок,боевой трепак,боевой хоровод
7,В каком городе поручни в вагонах метро различных линий окрашены в соответствующие цвета?,Лондон,Париж,Берлин,Прага
8,"Кто был режиссером фильма «Шуша» (1947) — первого фильма, получившего премию Оскар за лучший фильм на иностранном языке?",Витторио де Сика,Ингмар Бергман,Жан-Люк Годар,Федерико Феллини
9,Какой динозавр был самым крупным по массе (до 220 - 240 тонн)?,Брухаткайозавр,Суперзавр,Диплодок,Амфицелия
